SrNo,TollID,CategoryID,Single,Round,Category
3862,552,5,321,482,4 to 6 Axle
3863,552,6,351,527,HCM/EME
3864,552,7,401,602,7 or more Axle
3865,553,1,52,78,Car/Jeep/Van
3866,553,2,97,146,LCV
3867,553,3,192,288,Bus/Truck
3868,553,4,307,461,Upto 3 Axle
3869,553,5,322,483,4 to 6 Axle
3870,553,6,352,528,HCM/EME
3871,553,7,402,603,7 or more Axle
3872,554,1,53,80,Car/Jeep/Van
3873,554,2,98,147,LCV
3874,554,3,193,290,Bus/Truck
3875,554,4,308,462,Upto 3 Axle
3876,554,5,323,485,4 to 6 Axle
3877,554,6,353,530,HCM/EME
3878,554,7,403,605,7 or more Axle
3879,555,1,54,81,Car/Jeep/Van
3880,555,2,99,149,LCV
3881,555,3,194,291,Bus/Truck
3882,555,4,309,464,Upto 3 Axle
3883,555,5,324,486,4 to 6 Axle
3884,555,6,354,531,HCM/EME
3885,555,7,404,606,7 or more Axle
3886,556,1,55,83,Car/Jeep/Van
3887,556,2,100,150,LCV
3888,556,3,195,293,Bus/Truck
3889,556,4,310,465,Upto 3 Axle
3890,556,5,325,488,4 to 6 Axle
3891,556,6,355,533,HCM/EME
3892,556,7,405,608,7 or more Axle
3893,557,1,56,84,Car/Jeep/Van
3894,557,2,101,152,LCV
3895,557,3,196,294,Bus/Truck
3896,557,4,311,467,Upto 3 Axle
3897,557,5,326,489,4 to 6 Axle
3898,557,6,356,534,HCM/EME
3899,557,7,406,609,7 or more Axle
3900,558,1,57,86,Car/Jeep/Van
3901,558,2,102,153,LCV
3902,558,3,197,296,Bus/Truck
3903,558,4,312,468,Upto 3 Axle
3904,558,5,327,491,4 to 6 Axle
3905,558,6,357,536,HCM/EME
3906,558,7,407,611,7 or more Axle
3907,559,1,58,87,Car/Jeep/Van
3908,559,2,103,155,LCV
3909,559,3,198,297,Bus/Truck
3910,559,4,313,470,Upto 3 Axle
3911,559,5,328,492,4 to 6 Axle
3912,559,6,358,537,HCM/EME
3913,559,7,408,612,7 or more Axle
3914,560,1,59,89,Car/Jeep/Van
3915,560,2,104,156,LCV
3916,560,3,199,299,Bus/Truck
3917,560,4,314,471,Upto 3 Axle
3918,560,5,329,494,4 to 6 Axle
3919,560,6,359,539,HCM/EME
3920,560,7,409,614,7 or more Axle
3921,561,1,60,90,Car/Jeep/Van
3922,561,2,105,158,LCV
3923,561,3,200,300,Bus/Truck
3924,561,4,315,473,Upto 3 Axle
3925,561,5,330,495,4 to 6 Axle
3926,561,6,360,540,HCM/EME
3927,561,7,410,615,7 or more Axle
3928,562,1,61,92,Car/Jeep/Van
3929,562,2,106,159,LCV
3930,562,3,201,302,Bus/Truck
3931,562,4,316,474,Upto 3 Axle
3932,562,5,331,497,4 to 6 Axle
3933,562,6,361,542,HCM/EME
3934,562,7,411,617,7 or more Axle
3935,563,1,62,93,Car/Jeep/Van
3936,563,2,107,161,LCV
3937,563,3,202,303,Bus/Truck
3938,563,4,317,476,Upto 3 Axle
3939,563,5,332,498,4 to 6 Axle
3940,563,6,362,543,HCM/EME
3941,563,7,412,618,7 or more Axle
3942,564,1,63,95,Car/Jeep/Van
3943,564,2,108,162,LCV
3944,564,3,203,305,Bus/Truck
3945,564,4,318,477,Upto 3 Axle
3946,564,5,333,500,4 to 6 Axle
3947,564,6,363,545,HCM/EME
3948,564,7,413,620,7 or more Axle
3949,565,1,64,96,Car/Jeep/Van
3950,565,2,109,164,LCV
3951,565,3,204,306,Bus/Truck
3952,565,4,319,479,Upto 3 Axle
3953,565,5,334,501,4 to 6 Axle
3954,565,6,364,546,HCM/EME
3955,565,7,414,621,7 or more Axle
3956,566,1,65,98,Car/Jeep/Van
3957,566,2,110,165,LCV
3958,566,3,205,308,Bus/Truck
3959,566,4,320,480,Upto 3 Axle
3960,566,5,335,503,4 to 6 Axle
3961,566,6,365,548,HCM/EME
3962,566,7,415,623,7 or more Axle
3963,567,1,66,99,Car/Jeep/Van
3964,567,2,111,167,LCV
3965,567,3,206,309,Bus/Truck
3966,567,4,321,482,Upto 3 Axle
3967,567,5,336,504,4 to 6 Axle
3968,567,6,366,549,HCM/EME
3969,567,7,416,624,7 or more Axle
3970,568,1,67,101,Car/Jeep/Van
3971,568,2,112,168,LCV
3972,568,3,207,311,Bus/Truck
3973,568,4,322,483,Upto 3 Axle
3974,568,5,337,506,4 to 6 Axle
3975,568,6,367,551,HCM/EME
3976,568,7,417,626,7 or more Axle
3977,569,1,68,102,Car/Jeep/Van
3978,569,2,113,170,LCV
3979,569,3,208,312,Bus/Truck
3980,569,4,323,485,Upto 3 Axle
3981,569,5,338,507,4 to 6 Axle
3982,569,6,368,552,HCM/EME
3983,569,7,418,627,7 or more Axle
3984,570,1,69,104,Car/Jeep/Van
3985,570,2,114,171,LCV
3986,570,3,209,314,Bus/Truck
3987,570,4,324,486,Upto 3 Axle
3988,570,5,339,509,4 to 6 Axle
3989,570,6,369,554,HCM/EME
3990,570,7,419,629,7 or more Axle
3991,571,1,70,105,Car/Jeep/Van
3992,571,2,115,173,LCV
3993,571,3,210,315,Bus/Truck
3994,571,4,325,488,Upto 3 Axle
3995,571,5,340,510,4 to 6 Axle
3996,571,6,370,555,HCM/EME
3997,571,7,420,630,7 or more Axle
3998,572,1,71,107,Car/Jeep/Van
3999,572,2,116,174,LCV
4000,572,3,211,317,Bus/Truck
4001,572,4,326,489,Upto 3 Axle
4002,572,5,341,512,4 to 6 Axle
4003,572,6,371,557,HCM/EME
4004,572,7,421,632,7 or more Axle
4005,573,1,72,108,Car/Jeep/Van
4006,573,2,117,176,LCV
4007,573,3,212,318,Bus/Truck
4008,573,4,327,491,Upto 3 Axle
4009,573,5,342,513,4 to 6 Axle
4010,573,6,372,558,HCM/EME
4011,573,7,422,633,7 or more Axle
4012,574,1,73,110,Car/Jeep/Van
4013,574,2,118,177,LCV
4014,574,3,213,320,Bus/Truck
4015,574,4,328,492,Upto 3 Axle
4016,574,5,343,515,4 to 6 Axle
4017,574,6,373,560,HCM/EME
4018,574,7,423,635,7 or more Axle
4019,575,1,74,111,Car/Jeep/Van
4020,575,2,119,179,LCV
4021,575,3,214,321,Bus/Truck
4022,575,4,329,494,Upto 3 Axle
4023,575,5,344,516,4 to 6 Axle
4024,575,6,374,561,HCM/EME
4025,575,7,424,636,7 or more Axle
4026,576,1,50,75,Car/Jeep/Van
4027,576,2,95,143,LCV
4028,576,3,190,285,Bus/Truck
4029,576,4,305,458,Upto 3 Axle
4030,576,5,320,480,4 to 6 Axle
4031,576,6,350,525,HCM/EME
4032,576,7,400,600,7 or more Axle
4033,577,1,51,77,Car/Jeep/Van
4034,577,2,96,144,LCV
4035,577,3,191,287,Bus/Truck
4036,577,4,306,459,Upto 3 Axle
4037,577,5,321,482,4 to 6 Axle
4038,577,6,351,527,HCM/EME
4039,577,7,401,602,7 or more Axle
4040,578,1,52,78,Car/Jeep/Van
4041,578,2,97,146,LCV
4042,578,3,192,288,Bus/Truck
4043,578,4,307,461,Upto 3 Axle
4044,578,5,322,483,4 to 6 Axle
4045,578,6,352,528,HCM/EME
4046,578,7,402,603,7 or more Axle
4047,579,1,53,80,Car/Jeep/Van
4048,579,2,98,147,LCV
4049,579,3,193,290,Bus/Truck
4050,579,4,308,462,Upto 3 Axle
4051,579,5,323,485,4 to 6 Axle
4052,579,6,353,530,HCM/EME
4053,579,7,403,605,7 or more Axle
4054,580,1,54,81,Car/Jeep/Van
4055,580,2,99,149,LCV
4056,580,3,194,291,Bus/Truck
4057,580,4,309,464,Upto 3 Axle
4058,580,5,324,486,4 to 6 Axle
4059,580,6,354,531,HCM/EME
4060,580,7,404,606,7 or more Axle
4061,581,1,55,83,Car/Jeep/Van
4062,581,2,100,150,LCV
4063,581,3,195,293,Bus/Truck
4064,581,4,310,465,Upto 3 Axle
4065,581,5,325,488,4 to 6 Axle
4066,581,6,355,533,HCM/EME
4067,581,7,405,608,7 or more Axle
4068,582,1,56,84,Car/Jeep/Van
4069,582,2,101,152,LCV
4070,582,3,196,294,Bus/Truck
4071,582,4,311,467,Upto 3 Axle
4072,582,5,326,489,4 to 6 Axle
4073,582,6,356,534,HCM/EME
4074,582,7,406,609,7 or more Axle
4075,583,1,57,86,Car/Jeep/Van
4076,583,2,102,153,LCV
4077,583,3,197,296,Bus/Truck
4078,583,4,312,468,Upto 3 Axle
4079,583,5,327,491,4 to 6 Axle
4080,583,6,357,536,HCM/EME
4081,583,7,407,611,7 or more Axle
4082,584,1,58,87,Car/Jeep/Van
4083,584,2,103,155,LCV
4084,584,3,198,297,Bus/Truck
4085,584,4,313,470,Upto 3 Axle
4086,584,5,328,492,4 to 6 Axle
4087,584,6,358,537,HCM/EME
4088,584,7,408,612,7 or more Axle
4089,585,1,59,89,Car/Jeep/Van
4090,585,2,104,156,LCV
4091,585,3,199,299,Bus/Truck
4092,585,4,314,471,Upto 3 Axle
4093,585,5,329,494,4 to 6 Axle
4094,585,6,359,539,HCM/EME
4095,585,7,409,614,7 or more Axle
4096,586,1,60,90,Car/Jeep/Van
4097,586,2,105,158,LCV
4098,586,3,200,300,Bus/Truck
4099,586,4,315,473,Upto 3 Axle
4100,586,5,330,495,4 to 6 Axle
4101,586,6,360,540,HCM/EME
4102,586,7,410,615,7 or more Axle
4103,587,1,61,92,Car/Jeep/Van
4104,587,2,106,159,LCV
4105,587,3,201,302,Bus/Truck
4106,587,4,316,474,Upto 3 Axle
4107,587,5,331,497,4 to 6 Axle
4108,587,6,361,542,HCM/EME
4109,587,7,411,617,7 or more Axle
4110,588,1,62,93,Car/Jeep/Van
4111,588,2,107,161,LCV
4112,588,3,202,303,Bus/Truck
4113,588,4,317,476,Upto 3 Axle
4114,588,5,332,498,4 to 6 Axle
4115,588,6,362,543,HCM/EME
4116,588,7,412,618,7 or more Axle
4117,589,1,63,95,Car/Jeep/Van
4118,589,2,108,162,LCV
4119,589,3,203,305,Bus/Truck
4120,589,4,318,477,Upto 3 Axle
4121,589,5,333,500,4 to 6 Axle
4122,589,6,363,545,HCM/EME
4123,589,7,413,620,7 or more Axle
4124,590,1,64,96,Car/Jeep/Van
4125,590,2,109,164,LCV
4126,590,3,204,306,Bus/Truck
4127,590,4,319,479,Upto 3 Axle
4128,590,5,334,501,4 to 6 Axle
4129,590,6,364,546,HCM/EME
4130,590,7,414,621,7 or more Axle
4131,591,1,65,98,Car/Jeep/Van
4132,591,2,110,165,LCV
4133,591,3,205,308,Bus/Truck
4134,591,4,320,480,Upto 3 Axle
4135,591,5,335,503,4 to 6 Axle
4136,591,6,365,548,HCM/EME
4137,591,7,415,623,7 or more Axle
4138,592,1,66,99,Car/Jeep/Van
4139,592,2,111,167,LCV
4140,592,3,206,309,Bus/Truck
4141,592,4,321,482,Upto 3 Axle
4142,592,5,336,504,4 to 6 Axle
4143,592,6,366,549,HCM/EME
4144,592,7,416,624,7 or more Axle
4145,593,1,67,101,Car/Jeep/Van
4146,593,2,112,168,LCV
4147,593,3,207,311,Bus/Truck
4148,593,4,322,483,Upto 3 Axle
4149,593,5,337,506,4 to 6 Axle
4150,593,6,367,551,HCM/EME
4151,593,7,417,626,7 or more Axle
4152,594,1,68,102,Car/Jeep/Van
4153,594,2,113,170,LCV
4154,594,3,208,312,Bus/Truck
4155,594,4,323,485,Upto 3 Axle
4156,594,5,338,507,4 to 6 Axle
4157,594,6,368,552,HCM/EME
4158,594,7,418,627,7 or more Axle
4159,595,1,69,104,Car/Jeep/Van
4160,595,2,114,171,LCV
4161,595,3,209,314,Bus/Truck
4162,595,4,324,486,Upto 3 Axle
4163,595,5,339,509,4 to 6 Axle
4164,595,6,369,554,HCM/EME
4165,595,7,419,629,7 or more Axle
4166,596,1,70,105,Car/Jeep/Van
4167,596,2,115,173,LCV
4168,596,3,210,315,Bus/Truck
4169,596,4,325,488,Upto 3 Axle
4170,596,5,340,510,4 to 6 Axle
4171,596,6,370,555,HCM/EME
4172,596,7,420,630,7 or more Axle
4173,597,1,71,107,Car/Jeep/Van
4174,597,2,116,174,LCV
4175,597,3,211,317,Bus/Truck
4176,597,4,326,489,Upto 3 Axle
4177,597,5,341,512,4 to 6 Axle
4178,597,6,371,557,HCM/EME
4179,597,7,421,632,7 or more Axle
4180,598,1,72,108,Car/Jeep/Van
4181,598,2,117,176,LCV
4182,598,3,212,318,Bus/Truck
4183,598,4,327,491,Upto 3 Axle
4184,598,5,342,513,4 to 6 Axle
4185,598,6,372,558,HCM/EME
4186,598,7,422,633,7 or more Axle
4187,599,1,73,110,Car/Jeep/Van
4188,599,2,118,177,LCV
4189,599,3,213,320,Bus/Truck
4190,599,4,328,492,Upto 3 Axle
4191,599,5,343,515,4 to 6 Axle
4192,599,6,373,560,HCM/EME
4193,599,7,423,635,7 or more Axle
4194,600,1,74,111,Car/Jeep/Van
4195,600,2,119,179,LCV
4196,600,3,214,321,Bus/Truck
4197,600,4,329,494,Upto 3 Axle
4198,600,5,344,516,4 to 6 Axle
4199,600,6,374,561,HCM/EME
4200,600,7,424,636,7 or more Axle
4201,601,1,50,75,Car/Jeep/Van
4202,601,2,95,143,LCV
4203,601,3,190,285,Bus/Truck
4204,601,4,305,458,Upto 3 Axle
4205,601,5,320,480,4 to 6 Axle
4206,601,6,350,525,HCM/EME
4207,601,7,400,600,7 or more Axle
4208,602,1,51,77,Car/Jeep/Van
4209,602,2,96,144,LCV
4210,602,3,191,287,Bus/Truck
4211,602,4,306,459,Upto 3 Axle
4212,602,5,321,482,4 to 6 Axle
4213,602,6,351,527,HCM/EME
4214,602,7,401,602,7 or more Axle
4215,603,1,52,78,Car/Jeep/Van
4216,603,2,97,146,LCV
4217,603,3,192,288,Bus/Truck
4218,603,4,307,461,Upto 3 Axle
4219,603,5,322,483,4 to 6 Axle
4220,603,6,352,528,HCM/EME
4221,603,7,402,603,7 or more Axle
4222,604,1,53,80,Car/Jeep/Van
4223,604,2,98,147,LCV
4224,604,3,193,290,Bus/Truck
4225,604,4,308,462,Upto 3 Axle
4226,604,5,323,485,4 to 6 Axle
4227,604,6,353,530,HCM/EME
4228,604,7,403,605,7 or more Axle
4229,605,1,54,81,Car/Jeep/Van
4230,605,2,99,149,LCV
4231,605,3,194,291,Bus/Truck
4232,605,4,309,464,Upto 3 Axle
4233,605,5,324,486,4 to 6 Axle
4234,605,6,354,531,HCM/EME
4235,605,7,404,606,7 or more Axle
4236,606,1,55,83,Car/Jeep/Van
4237,606,2,100,150,LCV
4238,606,3,195,293,Bus/Truck
4239,606,4,310,465,Upto 3 Axle
4240,606,5,325,488,4 to 6 Axle
4241,606,6,355,533,HCM/EME
4242,606,7,405,608,7 or more Axle
4243,607,1,56,84,Car/Jeep/Van
4244,607,2,101,152,LCV
4245,607,3,196,294,Bus/Truck
4246,607,4,311,467,Upto 3 Axle
4247,607,5,326,489,4 to 6 Axle
4248,607,6,356,534,HCM/EME
4249,607,7,406,609,7 or more Axle
4250,608,1,57,86,Car/Jeep/Van
4251,608,2,102,153,LCV
4252,608,3,197,296,Bus/Truck
4253,608,4,312,468,Upto 3 Axle
4254,608,5,327,491,4 to 6 Axle
4255,608,6,357,536,HCM/EME
4256,608,7,407,611,7 or more Axle
4257,609,1,58,87,Car/Jeep/Van
4258,609,2,103,155,LCV
4259,609,3,198,297,Bus/Truck
4260,609,4,313,470,Upto 3 Axle
4261,609,5,328,492,4 to 6 Axle
4262,609,6,358,537,HCM/EME
4263,609,7,408,612,7 or more Axle
4264,610,1,59,89,Car/Jeep/Van
4265,610,2,104,156,LCV
4266,610,3,199,299,Bus/Truck
4267,610,4,314,471,Upto 3 Axle
4268,610,5,329,494,4 to 6 Axle
4269,610,6,359,539,HCM/EME
4270,610,7,409,614,7 or more Axle
4271,611,1,60,90,Car/Jeep/Van
4272,611,2,105,158,LCV
4273,611,3,200,300,Bus/Truck
4274,611,4,315,473,Upto 3 Axle
4275,611,5,330,495,4 to 6 Axle
4276,611,6,360,540,HCM/EME
4277,611,7,410,615,7 or more Axle
4278,612,1,61,92,Car/Jeep/Van
4279,612,2,106,159,LCV
4280,612,3,201,302,Bus/Truck
4281,612,4,316,474,Upto 3 Axle
4282,612,5,331,497,4 to 6 Axle
4283,612,6,361,542,HCM/EME
4284,612,7,411,617,7 or more Axle
4285,613,1,62,93,Car/Jeep/Van
4286,613,2,107,161,LCV
4287,613,3,202,303,Bus/Truck
4288,613,4,317,476,Upto 3 Axle
4289,613,5,332,498,4 to 6 Axle
4290,613,6,362,543,HCM/EME
4291,613,7,412,618,7 or more Axle
4292,614,1,63,95,Car/Jeep/Van
4293,614,2,108,162,LCV
4294,614,3,203,305,Bus/Truck
4295,614,4,318,477,Upto 3 Axle
4296,614,5,333,500,4 to 6 Axle
4297,614,6,363,545,HCM/EME
4298,614,7,413,620,7 or more Axle
4299,615,1,64,96,Car/Jeep/Van
4300,615,2,109,164,LCV
4301,615,3,204,306,Bus/Truck
4302,615,4,319,479,Upto 3 Axle
4303,615,5,334,501,4 to 6 Axle
4304,615,6,364,546,HCM/EME
4305,615,7,414,621,7 or more Axle
4306,616,1,65,98,Car/Jeep/Van
4307,616,2,110,165,LCV
4308,616,3,205,308,Bus/Truck
4309,616,4,320,480,Upto 3 Axle
4310,616,5,335,503,4 to 6 Axle
4311,616,6,365,548,HCM/EME
4312,616,7,415,623,7 or more Axle
4313,617,1,66,99,Car/Jeep/Van
4314,617,2,111,167,LCV
4315,617,3,206,309,Bus/Truck
4316,617,4,321,482,Upto 3 Axle
4317,617,5,336,504,4 to 6 Axle
4318,617,6,366,549,HCM/EME
4319,617,7,416,624,7 or more Axle
4320,618,1,67,101,Car/Jeep/Van
4321,618,2,112,168,LCV
4322,618,3,207,311,Bus/Truck
4323,618,4,322,483,Upto 3 Axle
4324,618,5,337,506,4 to 6 Axle
4325,618,6,367,551,HCM/EME
4326,618,7,417,626,7 or more Axle
4327,619,1,68,102,Car/Jeep/Van
4328,619,2,113,170,LCV
4329,619,3,208,312,Bus/Truck
4330,619,4,323,485,Upto 3 Axle
4331,619,5,338,507,4 to 6 Axle
4332,619,6,368,552,HCM/EME
4333,619,7,418,627,7 or more Axle
4334,620,1,69,104,Car/Jeep/Van
4335,620,2,114,171,LCV
4336,620,3,209,314,Bus/Truck
4337,620,4,324,486,Upto 3 Axle
4338,620,5,339,509,4 to 6 Axle
4339,620,6,369,554,HCM/EME
4340,620,7,419,629,7 or more Axle
4341,621,1,70,105,Car/Jeep/Van
4342,621,2,115,173,LCV
4343,621,3,210,315,Bus/Truck
4344,621,4,325,488,Upto 3 Axle
4345,621,5,340,510,4 to 6 Axle
4346,621,6,370,555,HCM/EME
4347,621,7,420,630,7 or more Axle
4348,622,1,71,107,Car/Jeep/Van
4349,622,2,116,174,LCV
4350,622,3,211,317,Bus/Truck
4351,622,4,326,489,Upto 3 Axle
4352,622,5,341,512,4 to 6 Axle
4353,622,6,371,557,HCM/EME
4354,622,7,421,632,7 or more Axle
4355,623,1,72,108,Car/Jeep/Van
4356,623,2,117,176,LCV
4357,623,3,212,318,Bus/Truck
4358,623,4,327,491,Upto 3 Axle
4359,623,5,342,513,4 to 6 Axle
4360,623,6,372,558,HCM/EME
4361,623,7,422,633,7 or more Axle
4362,624,1,73,110,Car/Jeep/Van
4363,624,2,118,177,LCV
4364,624,3,213,320,Bus/Truck
4365,624,4,328,492,Upto 3 Axle
4366,624,5,343,515,4 to 6 Axle
4367,624,6,373,560,HCM/EME
4368,624,7,423,635,7 or more Axle
4369,625,1,74,111,Car/Jeep/Van
4370,625,2,119,179,LCV
4371,625,3,214,321,Bus/Truck
4372,625,4,329,494,Upto 3 Axle
4373,625,5,344,516,4 to 6 Axle
4374,625,6,374,561,HCM/EME
4375,625,7,424,636,7 or more Axle
4376,626,1,50,75,Car/Jeep/Van
4377,626,2,95,143,LCV
4378,626,3,190,285,Bus/Truck
4379,626,4,305,458,Upto 3 Axle
4380,626,5,320,480,4 to 6 Axle
4381,626,6,350,525,HCM/EME
4382,626,7,400,600,7 or more Axle
4383,627,1,51,77,Car/Jeep/Van
4384,627,2,96,144,LCV
4385,627,3,191,287,Bus/Truck
4386,627,4,306,459,Upto 3 Axle
4387,627,5,321,482,4 to 6 Axle
4388,627,6,351,527,HCM/EME
4389,627,7,401,602,7 or more Axle
4390,628,1,52,78,Car/Jeep/Van
4391,628,2,97,146,LCV
4392,628,3,192,288,Bus/Truck
4393,628,4,307,461,Upto 3 Axle
4394,628,5,322,483,4 to 6 Axle
4395,628,6,352,528,HCM/EME
4396,628,7,402,603,7 or more Axle
4397,629,1,53,80,Car/Jeep/Van
4398,629,2,98,147,LCV
4399,629,3,193,290,Bus/Truck
4400,629,4,308,462,Upto 3 Axle
4401,629,5,323,485,4 to 6 Axle
4402,629,6,353,530,HCM/EME
4403,629,7,403,605,7 or more Axle
4404,630,1,54,81,Car/Jeep/Van
4405,630,2,99,149,LCV
4406,630,3,194,291,Bus/Truck
4407,630,4,309,464,Upto 3 Axle
4408,630,5,324,486,4 to 6 Axle
4409,630,6,354,531,HCM/EME
4410,630,7,404,606,7 or more Axle
4411,631,1,55,83,Car/Jeep/Van
4412,631,2,100,150,LCV
4413,631,3,195,293,Bus/Truck
4414,631,4,310,465,Upto 3 Axle
4415,631,5,325,488,4 to 6 Axle
4416,631,6,355,533,HCM/EME
4417,631,7,405,608,7 or more Axle
4418,632,1,56,84,Car/Jeep/Van
4419,632,2,101,152,LCV
4420,632,3,196,294,Bus/Truck
4421,632,4,311,467,Upto 3 Axle
4422,632,5,326,489,4 to 6 Axle
4423,632,6,356,534,HCM/EME
4424,632,7,406,609,7 or more Axle
4425,633,1,57,86,Car/Jeep/Van
4426,633,2,102,153,LCV
4427,633,3,197,296,Bus/Truck
4428,633,4,312,468,Upto 3 Axle
4429,633,5,327,491,4 to 6 Axle
4430,633,6,357,536,HCM/EME
4431,633,7,407,611,7 or more Axle
4432,634,1,58,87,Car/Jeep/Van
4433,634,2,103,155,LCV
4434,634,3,198,297,Bus/Truck
4435,634,4,313,470,Upto 3 Axle
4436,634,5,328,492,4 to 6 Axle
4437,634,6,358,537,HCM/EME
4438,634,7,408,612,7 or more Axle
4439,635,1,59,89,Car/Jeep/Van
4440,635,2,104,156,LCV
4441,635,3,199,299,Bus/Truck
4442,635,4,314,471,Upto 3 Axle
4443,635,5,329,494,4 to 6 Axle
4444,635,6,359,539,HCM/EME
4445,635,7,409,614,7 or more Axle
4446,636,1,60,90,Car/Jeep/Van
4447,636,2,105,158,LCV
4448,636,3,200,300,Bus/Truck
4449,636,4,315,473,Upto 3 Axle
4450,636,5,330,495,4 to 6 Axle
4451,636,6,360,540,HCM/EME
4452,636,7,410,615,7 or more Axle
4453,637,1,61,92,Car/Jeep/Van
4454,637,2,106,159,LCV
4455,637,3,201,302,Bus/Truck
4456,637,4,316,474,Upto 3 Axle
4457,637,5,331,497,4 to 6 Axle
4458,637,6,361,542,HCM/EME
4459,637,7,411,617,7 or more Axle
4460,638,1,62,93,Car/Jeep/Van
4461,638,2,107,161,LCV
4462,638,3,202,303,Bus/Truck
4463,638,4,317,476,Upto 3 Axle
4464,638,5,332,498,4 to 6 Axle
4465,638,6,362,543,HCM/EME
4466,638,7,412,618,7 or more Axle
4467,639,1,63,95,Car/Jeep/Van
4468,639,2,108,162,LCV
4469,639,3,203,305,Bus/Truck
4470,639,4,318,477,Upto 3 Axle
4471,639,5,333,500,4 to 6 Axle
4472,639,6,363,545,HCM/EME
4473,639,7,413,620,7 or more Axle
4474,640,1,64,96,Car/Jeep/Van
4475,640,2,109,164,LCV
4476,640,3,204,306,Bus/Truck
4477,640,4,319,479,Upto 3 Axle
4478,640,5,334,501,4 to 6 Axle
4479,640,6,364,546,HCM/EME
4480,640,7,414,621,7 or more Axle
4481,641,1,65,98,Car/Jeep/Van
4482,641,2,110,165,LCV
4483,641,3,205,308,Bus/Truck
4484,641,4,320,480,Upto 3 Axle
4485,641,5,335,503,4 to 6 Axle
4486,641,6,365,548,HCM/EME
4487,641,7,415,623,7 or more Axle
4488,642,1,66,99,Car/Jeep/Van
4489,642,2,111,167,LCV
4490,642,3,206,309,Bus/Truck
4491,642,4,321,482,Upto 3 Axle
4492,642,5,336,504,4 to 6 Axle
4493,642,6,366,549,HCM/EME
4494,642,7,416,624,7 or more Axle
4495,643,1,67,101,Car/Jeep/Van
4496,643,2,112,168,LCV
4497,643,3,207,311,Bus/Truck
4498,643,4,322,483,Upto 3 Axle
4499,643,5,337,506,4 to 6 Axle
4500,643,6,367,551,HCM/EME
4501,643,7,417,626,7 or more Axle
4502,644,1,68,102,Car/Jeep/Van
4503,644,2,113,170,LCV
4504,644,3,208,312,Bus/Truck
4505,644,4,323,485,Upto 3 Axle
4506,644,5,338,507,4 to 6 Axle
4507,644,6,368,552,HCM/EME
4508,644,7,418,627,7 or more Axle
4509,645,1,69,104,Car/Jeep/Van
4510,645,2,114,171,LCV
4511,645,3,209,314,Bus/Truck
4512,645,4,324,486,Upto 3 Axle
4513,645,5,339,509,4 to 6 Axle
4514,645,6,369,554,HCM/EME
4515,645,7,419,629,7 or more Axle
4516,646,1,70,105,Car/Jeep/Van
4517,646,2,115,173,LCV
4518,646,3,210,315,Bus/Truck
4519,646,4,325,488,Upto 3 Axle
4520,646,5,340,510,4 to 6 Axle
4521,646,6,370,555,HCM/EME
4522,646,7,420,630,7 or more Axle
4523,647,1,71,107,Car/Jeep/Van
4524,647,2,116,174,LCV
4525,647,3,211,317,Bus/Truck
4526,647,4,326,489,Upto 3 Axle
4527,647,5,341,512,4 to 6 Axle
4528,647,6,371,557,HCM/EME
4529,647,7,421,632,7 or more Axle
4530,648,1,72,108,Car/Jeep/Van
4531,648,2,117,176,LCV
4532,648,3,212,318,Bus/Truck
4533,648,4,327,491,Upto 3 Axle
4534,648,5,342,513,4 to 6 Axle
4535,648,6,372,558,HCM/EME
4536,648,7,422,633,7 or more Axle
4537,649,1,73,110,Car/Jeep/Van
4538,649,2,118,177,LCV
4539,649,3,213,320,Bus/Truck
4540,649,4,328,492,Upto 3 Axle
4541,649,5,343,515,4 to 6 Axle
4542,649,6,373,560,HCM/EME
4543,649,7,423,635,7 or more Axle
4544,650,1,74,111,Car/Jeep/Van
4545,650,2,119,179,LCV
4546,650,3,214,321,Bus/Truck
4547,650,4,329,494,Upto 3 Axle
4548,650,5,344,516,4 to 6 Axle
4549,650,6,374,561,HCM/EME
4550,650,7,424,636,7 or more Axle
4551,651,1,50,75,Car/Jeep/Van
4552,651,2,95,143,LCV
4553,651,3,190,285,Bus/Truck
4554,651,4,305,458,Upto 3 Axle
4555,651,5,320,480,4 to 6 Axle
4556,651,6,350,525,HCM/EME
4557,651,7,400,600,7 or more Axle
4558,652,1,51,77,Car/Jeep/Van
4559,652,2,96,144,LCV
4560,652,3,191,287,Bus/Truck
4561,652,4,306,459,Upto 3 Axle
4562,652,5,321,482,4 to 6 Axle
4563,652,6,351,527,HCM/EME
4564,652,7,401,602,7 or more Axle
4565,653,1,52,78,Car/Jeep/Van
4566,653,2,97,146,LCV
4567,653,3,192,288,Bus/Truck
4568,653,4,307,461,Upto 3 Axle
4569,653,5,322,483,4 to 6 Axle
4570,653,6,352,528,HCM/EME
4571,653,7,402,603,7 or more Axle
4572,654,1,53,80,Car/Jeep/Van
4573,654,2,98,147,LCV
4574,654,3,193,290,Bus/Truck
4575,654,4,308,462,Upto 3 Axle
4576,654,5,323,485,4 to 6 Axle
4577,654,6,353,530,HCM/EME
4578,654,7,403,605,7 or more Axle
4579,655,1,54,81,Car/Jeep/Van
4580,655,2,99,149,LCV
4581,655,3,194,291,Bus/Truck
4582,655,4,309,464,Upto 3 Axle
4583,655,5,324,486,4 to 6 Axle
4584,655,6,354,531,HCM/EME
4585,655,7,404,606,7 or more Axle
